env_id,timestamp,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos,joint_12_pos,joint_13_pos,joint_14_pos,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z
0,20260125_093404,0.09677603095769882,-0.33760347962379456,0.015556015074253082,-0.178765669465065,0.027732636779546738,-0.2245577722787857,-0.04732886329293251,-0.11692444235086441,0.01751525141298771,-0.19055423140525818,0.07471182197332382,-0.10064391791820526,0.04060390964150429,-0.025175364688038826,0.03340381011366844,0.46068716049194336,0.34936076402664185,-0.3998579680919647,-0.5002264380455017,-0.244735985994339,-0.7693191170692444,0.31309089064598083,0.0,0.0,0.0,0.0,0.0,0.0
