env_id,timestamp,joint_0_pos,joint_1_pos,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z
0,20260528_200009,0.0,0.0,6.6652140617370605,-2.3269200325012207,1.1136428117752075,0.628416121006012,0.22180795669555664,-0.7420656085014343,-0.07233941555023193,0.0,0.0,0.0,0.0,0.0,0.0
1,20260528_200009,0.0,0.0,6.6652140617370605,2.673194408416748,1.1136428117752075,0.628416121006012,0.22180795669555664,-0.7420656085014343,-0.07233941555023193,0.0,0.0,0.0,0.0,0.0,0.0
2,20260528_200009,0.0,0.0,1.6652507781982422,-2.3269200325012207,1.1136428117752075,0.628416121006012,0.22180795669555664,-0.7420656085014343,-0.07233941555023193,0.0,0.0,0.0,0.0,0.0,0.0
3,20260528_200009,-0.0,-3.213970238587477e-32,-74.96917724609375,90.83113861083984,-168.28436279296875,0.2833626866340637,0.13597720861434937,-0.9299459457397461,-0.1908305585384369,0.0,0.0,0.0,0.0,0.0,0.0
4,20260528_200009,-0.0,0.0,-10.82577133178711,11.385223388671875,-16.8298397064209,0.6102079749107361,0.31669121980667114,-0.7260477542877197,-0.014406681060791016,0.0,0.0,0.0,0.0,0.0,0.0
