env_id,timestamp,joint_0_pos,joint_1_pos,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z
0,20260528_193819,0.0,0.0,5.507132053375244,-2.3819236755371094,-1.9121029376983643,-0.2936192750930786,0.7422385215759277,-0.2393171489238739,0.5528082847595215,0.0,0.0,0.0,0.0,0.0,0.0
1,20260528_193819,0.0,0.0,5.507132053375244,2.6181507110595703,-1.9121029376983643,-0.2936192750930786,0.7422385215759277,-0.2393171489238739,0.5528082847595215,0.0,0.0,0.0,0.0,0.0,0.0
2,20260528_193819,0.0,0.0,0.5071300268173218,-2.3819236755371094,-1.9121029376983643,-0.2936192750930786,0.7422385215759277,-0.2393171489238739,0.5528082847595215,0.0,0.0,0.0,0.0,0.0,0.0
3,20260528_193819,0.0,0.0,0.5071300268173218,2.6181507110595703,-1.9121029376983643,-0.2936192750930786,0.7422385215759277,-0.2393171489238739,0.5528082847595215,0.0,0.0,0.0,0.0,0.0,0.0
4,20260528_193819,0.0,0.0,-4.492867946624756,-2.3819236755371094,-1.9121029376983643,-0.2936192750930786,0.7422385215759277,-0.2393171489238739,0.5528082847595215,0.0,0.0,0.0,0.0,0.0,0.0
