env_id,timestamp,joint_0_pos,joint_1_pos,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z
0,20260612_100935,-0.01900990679860115,0.026503529399633408,5.8300604820251465,-2.5724873542785645,0.39696207642555237,0.8611499071121216,0.297656387090683,0.4120264947414398,0.007453515660017729,0.0,0.0,0.0,0.0,0.0,0.0
1,20260612_100935,0.0350404791533947,-4.3254119730384843e-10,6.244140625,3.10392165184021,-1.0614100694656372,-0.6218530535697937,0.4896652400493622,-0.4072813391685486,0.45568475127220154,0.0,0.0,0.0,0.0,0.0,0.0
2,20260612_100935,0.049402423202991486,-1.1153571399802331e-08,0.9882446527481079,-2.07173752784729,-1.0616989135742188,0.2721102833747864,-0.0352759063243866,-0.2537466883659363,0.92753666639328,0.0,0.0,0.0,0.0,0.0,0.0
3,20260612_100935,-0.012102395296096802,1.8703856241586436e-09,1.3604496717453003,3.1826329231262207,-1.014791488647461,0.55135178565979,0.5735911726951599,0.38804730772972107,0.465213418006897,0.0,0.0,0.0,0.0,0.0,0.0
4,20260612_100935,0.0001122539906646125,1.2423532780303503e-07,-3.637937545776367,-2.012655258178711,-0.8231162428855896,-0.6021055579185486,0.16667374968528748,0.33803972601890564,0.703859269618988,0.0,0.0,0.0,0.0,0.0,0.0
