env_id,timestamp,joint_0_pos,joint_1_pos,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z
0,20260528_200255,0.0,0.0,6.156033515930176,-1.885464072227478,1.64220130443573,-0.3089728355407715,-0.5007407665252686,-0.6490353345870972,0.4822317957878113,0.0,0.0,0.0,0.0,0.0,0.0
1,20260528_200255,0.0,0.0,6.156033515930176,3.114668846130371,1.64220130443573,-0.3089728355407715,-0.5007407665252686,-0.6490353345870972,0.4822317957878113,0.0,0.0,0.0,0.0,0.0,0.0
2,20260528_200255,0.0,0.0,1.1559172868728638,-1.885464072227478,1.64220130443573,-0.3089728355407715,-0.5007407665252686,-0.6490353345870972,0.4822317957878113,0.0,0.0,0.0,0.0,0.0,0.0
3,20260528_200255,-0.0,-0.0,-75.53202819824219,91.43247985839844,-168.04690551757812,-0.3562535345554352,-0.784343957901001,-0.43063899874687195,0.2691430151462555,0.0,0.0,0.0,0.0,0.0,0.0
4,20260528_200255,-0.0,0.0,-11.44017505645752,11.680109024047852,-16.31111717224121,-0.3636586666107178,-0.44463562965393066,-0.7028120756149292,0.419650673866272,0.0,0.0,0.0,0.0,0.0,0.0
