env_id,timestamp,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos,joint_12_pos,joint_13_pos,joint_14_pos,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z
0,20260218_111208,0.028409840539097786,-0.13159900903701782,-0.11070141196250916,-0.04248480126261711,-0.10353481769561768,-0.00040584354428574443,-0.12222308665513992,0.02044704183936119,-0.1347006857395172,0.08519652485847473,-0.14492301642894745,0.12938711047172546,-0.09676270186901093,0.06643643975257874,-0.03242480754852295,4.502475738525391,-1.8923403024673462,-0.17398051917552948,0.6371811032295227,0.04386240616440773,-0.7187210917472839,-0.2748022675514221,0.0,0.0,0.0,0.0,0.0,0.0
1,20260218_111208,0.028338510543107986,-0.12676823139190674,-0.11039629578590393,-0.030066827312111855,-0.10480894893407822,0.0011462161783128977,-0.12395235896110535,0.022044846788048744,-0.13789191842079163,0.06652922928333282,-0.14635366201400757,0.1327137053012848,-0.09855382144451141,0.06828566640615463,-0.032789573073387146,4.502475738525391,3.1077446937561035,-0.17398060858249664,0.6371811032295227,0.04386240616440773,-0.7187210917472839,-0.2748022675514221,0.0,0.0,0.0,0.0,0.0,0.0
2,20260218_111208,0.02764141373336315,-0.16178762912750244,-0.0884561762213707,0.005034975707530975,-0.12864747643470764,0.01239759847521782,-0.12774907052516937,0.02640598639845848,-0.12788859009742737,0.08328090608119965,-0.14886948466300964,0.13785241544246674,-0.09885647892951965,0.07798220217227936,-0.03084750659763813,-0.4975002110004425,-1.8923403024673462,-0.17398060858249664,0.6371811032295227,0.04386240616440773,-0.7187210917472839,-0.2748022675514221,0.0,0.0,0.0,0.0,0.0,0.0
3,20260218_111208,0.026978332549333572,-0.1588367372751236,-0.11033190786838531,-0.011263366788625717,-0.10968238860368729,0.0195089690387249,-0.11840026825666428,0.026423688977956772,-0.12757371366024017,0.09358133375644684,-0.15128326416015625,0.1484563946723938,-0.09747212380170822,0.07956310361623764,-0.03123248741030693,-0.4975002110004425,3.107743263244629,-0.17398051917552948,0.6371811032295227,0.04386240616440773,-0.7187210917472839,-0.2748022675514221,0.0,0.0,0.0,0.0,0.0,0.0
4,20260218_111208,0.027555767446756363,-0.14308583736419678,-0.10820968449115753,-0.03223298490047455,-0.11803165078163147,-0.00714335311204195,-0.12209925055503845,0.014865786768496037,-0.13009615242481232,0.06709937751293182,-0.14699673652648926,0.1314704865217209,-0.09458821266889572,0.06935357302427292,-0.028684424236416817,-5.497525691986084,-1.8923403024673462,-0.17398051917552948,0.6371811032295227,0.04386240616440773,-0.7187210917472839,-0.2748022675514221,0.0,0.0,0.0,0.0,0.0,0.0
