env_id,timestamp,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos,joint_12_pos,joint_13_pos,joint_14_pos,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z
0,20260122_160700,-0.3722957968711853,0.07587964832782745,-0.25301432609558105,-0.011822404339909554,-0.1542244851589203,0.0034054829739034176,-0.074917733669281,-0.012550586834549904,-0.15975800156593323,-0.009656937792897224,-0.03836518153548241,-0.011551226489245892,-0.048224933445453644,-0.005746946670114994,-0.24744199216365814,1.0213191509246826,1.4367365837097168,-1.6146332025527954,0.28660982847213745,0.5339606404304504,0.3762517273426056,0.7008390426635742,0.0,0.0,0.0,0.0,0.0,0.0
